City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
382,Rorvik,NO,2021-07-28 21:28:51,64.8621,11.2373,64.71,68,52,10.87
383,Turayf,SA,2021-07-28 21:28:52,31.6725,38.6637,80.85,54,0,10.36
384,Mehamn,NO,2021-07-28 21:28:52,71.0357,27.8492,46.58,93,100,7.25
385,Kontagora,NG,2021-07-28 21:28:52,10.3999,5.4695,72.86,92,100,3.49
386,Aginskoye,RU,2021-07-28 21:28:53,51.1,114.53,56.23,91,11,4.05
387,Valparaiso,CL,2021-07-28 21:28:53,-33.0393,-71.6273,64.63,53,0,4.61
388,Chapais,CA,2021-07-28 21:28:53,49.7834,-74.8492,67.78,37,96,8.05
389,Shimoda,JP,2021-07-28 21:28:54,34.6667,138.95,75.11,88,70,10.71
390,Vardo,NO,2021-07-28 21:28:54,70.3705,31.1107,46.6,88,100,4.68
391,Yokaichiba,JP,2021-07-28 21:28:54,35.7,140.55,82.9,100,40,4.61
392,Bonthe,SL,2021-07-28 21:28:55,7.5264,-12.505,77.7,72,100,10.65
393,Semey,KZ,2021-07-28 21:28:55,50.4111,80.2275,59.56,49,3,5.53
394,Tucuma,BR,2021-07-28 21:28:55,-0.1833,-50.05,78.37,87,14,4.76
395,Ridgecrest,US,2021-07-28 21:28:11,35.6225,-117.6709,102.06,19,40,4.0
396,Moerai,PF,2021-07-28 21:28:56,-22.4333,-151.3333,72.0,72,11,10.67
397,Elko,US,2021-07-28 21:27:02,41.0002,-115.5012,87.82,26,49,1.99
398,Dakar,SN,2021-07-28 21:28:09,14.6937,-17.4441,81.48,74,40,9.22
399,Mount Gambier,AU,2021-07-28 21:28:57,-37.8333,140.7667,42.71,93,8,4.61
400,Mezen,RU,2021-07-28 21:28:57,65.8522,44.24,46.89,91,98,3.36
401,Puerto Escondido,MX,2021-07-28 21:28:58,15.85,-97.0667,90.43,62,1,9.22
402,Myitkyina,MM,2021-07-28 21:28:58,25.3833,97.4,74.88,99,92,0.74
403,Mount Isa,AU,2021-07-28 21:28:58,-20.7333,139.5,51.57,71,6,1.14
404,Sur,OM,2021-07-28 21:28:59,22.5667,59.5289,94.84,44,100,18.95
405,Mananjary,MG,2021-07-28 21:28:59,-21.2167,48.3333,66.52,86,42,5.06
406,Mwinilunga,ZM,2021-07-28 21:28:59,-11.7358,24.4293,55.26,43,2,3.62
407,Charleston,US,2021-07-28 21:29:00,32.7766,-79.9309,86.02,85,40,1.99
408,Naryan-Mar,RU,2021-07-28 21:29:00,67.6713,53.087,43.79,88,100,4.74
409,Tabou,CI,2021-07-28 21:29:00,4.423,-7.3528,76.14,80,92,6.51
410,Salalah,OM,2021-07-28 21:29:01,17.0151,54.0924,78.89,94,90,9.22
411,Knokke-Heist,BE,2021-07-28 21:29:01,51.3333,3.3333,64.02,75,7,11.01
412,Walvis Bay,NA,2021-07-28 21:29:02,-22.9575,14.5053,58.15,62,0,6.91
413,Tual,ID,2021-07-28 21:29:02,-5.6667,132.75,79.9,85,25,17.11
414,Sao Joao Da Barra,BR,2021-07-28 21:29:02,-21.6403,-41.0511,71.69,83,57,22.03
415,Vershino-Darasunskiy,RU,2021-07-28 21:29:03,52.35,115.5167,50.29,97,58,3.27
416,Kharp,RU,2021-07-28 21:29:03,66.8014,65.8081,47.14,90,100,1.19
417,Brokopondo,SR,2021-07-28 21:29:03,4.75,-55.1667,84.51,67,67,4.54
418,Bambous Virieux,MU,2021-07-28 21:29:04,-20.3428,57.7575,71.22,83,75,21.85
419,Odweyne,SO,2021-07-28 21:29:04,9.4092,45.064,68.34,66,82,18.66
420,General Pico,AR,2021-07-28 21:29:04,-35.6566,-63.7568,46.18,40,1,4.38
421,Wilmington,US,2021-07-28 21:26:35,34.2257,-77.9447,86.99,81,1,8.05
422,Sinegorye,RU,2021-07-28 21:29:05,62.0788,150.477,40.89,89,100,5.06
423,San Vicente,AR,2021-07-28 21:29:05,-26.6167,-54.1333,44.69,46,1,7.31
424,Penzance,GB,2021-07-28 21:29:06,50.1186,-5.5371,60.01,74,53,22.7
425,Aripuana,BR,2021-07-28 21:29:06,-9.1667,-60.6333,93.43,29,9,3.65
426,Mendi,PG,2021-07-28 21:29:07,-6.1761,143.6513,52.38,95,57,3.87
427,Bubaque,GW,2021-07-28 21:29:07,11.2833,-15.8333,79.29,83,100,22.66
428,Gigmoto,PH,2021-07-28 21:29:07,13.7796,124.39,81.79,82,100,12.03
429,Lakhdenpokhya,RU,2021-07-28 21:29:08,61.5198,30.1992,61.38,99,99,2.62
430,Soyo,AO,2021-07-28 21:29:08,-6.1349,12.3689,72.7,89,10,8.88
431,Tres Arroyos,AR,2021-07-28 21:29:09,-38.3739,-60.2798,41.72,62,10,7.0
432,Kokkola,FI,2021-07-28 21:29:09,63.8385,23.1307,68.94,78,0,1.14
433,Clyde River,CA,2021-07-28 21:28:12,70.4692,-68.5914,52.03,66,75,8.05
434,Ambon,ID,2021-07-28 21:29:09,-3.6954,128.1814,79.54,85,82,9.06
435,Teya,RU,2021-07-28 21:29:10,60.3778,92.6267,54.75,87,100,0.63
436,Monte Patria,CL,2021-07-28 21:25:53,-30.6919,-70.9467,70.57,11,0,4.41
437,Lastoursville,GA,2021-07-28 21:29:10,-0.8143,12.7287,75.25,75,83,2.33
438,Longyearbyen,SJ,2021-07-28 21:29:11,78.2186,15.6401,44.44,87,90,11.5
439,Digha,IN,2021-07-28 21:29:11,21.6833,87.55,78.62,92,100,15.43
440,Qui Nhon,VN,2021-07-28 21:29:11,13.7667,109.2333,84.94,69,95,9.55
441,Mayo,US,2021-07-28 21:29:12,38.8876,-76.5119,93.24,58,20,5.99
442,Bolshoy Lug,RU,2021-07-28 21:29:12,52.0779,104.0919,55.58,87,71,2.73
443,Venado Tuerto,AR,2021-07-28 21:29:12,-33.7456,-61.9688,44.89,40,6,8.08
444,Nevelsk,RU,2021-07-28 21:29:13,46.6733,141.8633,68.43,79,0,2.75
445,Liverpool,GB,2021-07-28 21:25:03,53.4106,-2.9779,57.61,80,75,7.0
446,Eldorado,BR,2021-07-28 21:29:13,-23.7869,-54.2836,52.09,32,5,9.8
447,Vostok,RU,2021-07-28 21:29:14,46.4856,135.8833,73.26,83,62,2.8
448,Bhadrachalam,IN,2021-07-28 21:29:14,17.6667,80.8833,79.43,79,100,6.44
449,Makakilo City,US,2021-07-28 21:27:57,21.3469,-158.0858,82.72,63,40,10.36
450,Cap Malheureux,MU,2021-07-28 21:29:14,-19.9842,57.6142,71.47,74,100,10.0
451,Acari,PE,2021-07-28 21:29:15,-15.4311,-74.6158,68.07,70,62,7.18
452,Qarayeri,AZ,2021-07-28 21:29:15,40.7886,46.3066,70.68,88,90,2.3
453,Port Hawkesbury,CA,2021-07-28 21:29:15,45.6169,-61.3485,66.69,95,90,2.3
454,Vysokogornyy,RU,2021-07-28 21:29:16,50.1167,139.15,73.04,80,100,2.33
455,Wanning,CN,2021-07-28 21:29:16,18.8003,110.3967,80.46,88,100,7.05
456,Deputatskiy,RU,2021-07-28 21:29:17,69.3,139.9,42.15,71,49,2.82
457,Torbay,CA,2021-07-28 21:29:17,47.6666,-52.7314,74.17,86,75,10.36
458,Kaeo,NZ,2021-07-28 21:29:17,-35.1,173.7833,50.32,97,29,2.57
459,Madingou,CG,2021-07-28 21:29:18,-4.1536,13.55,76.55,56,63,5.28
460,Fort Wellington,GY,2021-07-28 21:29:18,6.4,-57.6,82.31,73,11,7.99
461,Fare,PF,2021-07-28 21:29:18,-16.7,-151.0167,77.63,70,53,4.56
462,La Joya,MX,2021-07-28 21:29:19,18.6667,-99.4667,89.38,49,49,3.06
463,Sambava,MG,2021-07-28 21:29:19,-14.2667,50.1667,65.68,82,0,9.66
464,Hitoyoshi,JP,2021-07-28 21:29:20,32.2167,130.75,74.12,93,0,2.35
465,Sisimiut,GL,2021-07-28 21:29:20,66.9395,-53.6735,49.42,77,76,9.93
466,Wagar,SD,2021-07-28 21:29:20,16.1525,36.2032,83.03,68,72,16.04
467,Hirado,JP,2021-07-28 21:29:21,33.3597,129.5531,79.39,81,0,5.37
468,Shouguang,CN,2021-07-28 21:29:21,36.88,118.7375,74.23,90,100,19.77
469,Raudeberg,NO,2021-07-28 21:29:21,61.9875,5.1352,63.19,96,52,5.68
470,Haines City,US,2021-07-28 21:29:22,28.1142,-81.6179,86.79,81,1,1.99
471,Lasa,IT,2021-07-28 21:29:22,46.6166,10.7002,62.02,93,14,1.19
472,Alyangula,AU,2021-07-28 21:29:22,-13.8483,136.4192,62.47,100,75,0.0
473,Pitimbu,BR,2021-07-28 21:29:23,-7.4706,-34.8086,77.59,82,17,11.27
474,Siparia,TT,2021-07-28 21:29:23,10.1333,-61.5,84.06,89,9,8.59
475,Weihai,CN,2021-07-28 21:29:23,37.5017,122.1136,77.11,84,100,6.89
476,Denpasar,ID,2021-07-28 21:29:24,-8.65,115.2167,78.46,94,75,6.91
477,Kirensk,RU,2021-07-28 21:29:24,57.7853,108.1119,64.53,68,91,4.05
478,Verkhoyansk,RU,2021-07-28 21:29:25,67.5447,133.385,49.51,61,45,4.68
479,Zhangjiakou,CN,2021-07-28 21:29:25,40.81,114.8794,66.25,90,27,1.5
480,Piranhas,BR,2021-07-28 21:29:25,-16.4269,-51.8222,83.26,37,80,10.89
481,Sergeyevka,KZ,2021-07-28 21:29:26,53.88,67.4158,48.47,75,0,6.22
482,Orthez,FR,2021-07-28 21:29:26,43.4884,-0.7724,67.93,78,77,4.41
483,Lipari,IT,2021-07-28 21:29:26,38.4674,14.954,82.96,72,0,0.67
484,Nemuro,JP,2021-07-28 21:29:27,43.3236,145.575,65.64,100,100,10.09
485,Inuvik,CA,2021-07-28 21:29:27,68.3499,-133.7218,66.96,59,75,11.5
486,Ponta Delgada,PT,2021-07-28 21:29:27,37.7333,-25.6667,70.52,88,20,4.61
487,Ambovombe,MG,2021-07-28 21:29:28,-25.1667,46.0833,65.39,85,11,12.66
488,Rypin,PL,2021-07-28 21:29:28,53.066,19.4094,68.95,93,100,1.45
489,Zapolyarnyy,RU,2021-07-28 21:29:28,69.4154,30.8136,47.48,78,83,2.33
490,Merauke,ID,2021-07-28 21:25:19,-8.4667,140.3333,76.28,92,52,10.29
491,Jiuquan,CN,2021-07-28 21:29:29,39.7432,98.5174,74.08,25,0,2.37
492,Brazzaville,CG,2021-07-28 21:26:09,-4.2658,15.2832,75.56,69,27,2.3
493,Coos Bay,US,2021-07-28 21:29:29,43.3665,-124.2179,96.85,78,1,9.22
494,Roald,NO,2021-07-28 21:29:30,62.5833,6.1333,66.16,94,90,3.44
495,Pimentel,PE,2021-07-28 21:29:30,-6.8367,-79.9342,70.09,81,0,8.01
496,Eureka,US,2021-07-28 21:29:31,40.8021,-124.1637,69.26,71,39,5.01
497,Waipawa,NZ,2021-07-28 21:29:31,-41.4122,175.5153,48.94,81,4,4.09
498,Culiacan,MX,2021-07-28 21:27:45,24.7994,-107.3897,97.16,62,0,12.48
499,Nelson Bay,AU,2021-07-28 21:29:31,-32.7167,152.15,57.0,81,0,15.66
500,Taicheng,CN,2021-07-28 21:29:32,38.731,113.228,62.89,93,42,2.93
501,Ocampo,MX,2021-07-28 21:29:32,21.65,-101.5,71.15,41,100,6.82
502,Minas De Barroteran,MX,2021-07-28 21:29:33,27.6333,-101.2833,96.35,29,0,10.63
503,Boden,SE,2021-07-28 21:29:33,65.8252,21.6886,64.4,64,6,1.43
504,Puerto Madero,MX,2021-07-28 21:29:33,14.7208,-92.4215,88.0,66,75,11.5
505,Cruzeiro Do Oeste,BR,2021-07-28 21:29:34,-23.785,-53.0733,50.95,37,32,11.7
506,Marathon,US,2021-07-28 21:29:34,44.9,-89.7668,84.18,86,20,4.61
507,Vikulovo,RU,2021-07-28 21:29:34,56.8167,70.6107,47.89,93,89,7.29
508,Bayan,CN,2021-07-28 21:29:35,46.0833,127.4,71.71,88,84,2.93
509,Porto Murtinho,BR,2021-07-28 21:29:35,-21.6989,-57.8825,64.89,16,19,9.6
510,San Policarpo,PH,2021-07-28 21:29:36,12.1791,125.5072,79.63,84,100,6.26
511,Patiya,BD,2021-07-28 21:29:36,22.2931,91.9762,77.23,97,100,11.59
512,Hofn,IS,2021-07-28 21:29:36,64.2539,-15.2082,53.92,84,99,1.74
513,Lieksa,FI,2021-07-28 21:29:37,63.3167,30.0167,63.18,83,23,7.49
514,Praia Da Vitoria,PT,2021-07-28 21:29:37,38.7333,-27.0667,74.75,88,75,7.96
515,Krasnyy Luch,UA,2021-07-28 21:29:38,48.1395,38.9371,69.67,67,17,5.23
516,Ca Mau,VN,2021-07-28 21:29:38,9.1769,105.15,78.91,87,63,6.11
517,Buritis,BR,2021-07-28 21:29:38,-15.6178,-46.4233,80.42,27,0,1.19
518,Krasnoshchekovo,RU,2021-07-28 21:29:39,51.6708,82.7289,50.52,81,2,2.48
519,Tarpon Springs,US,2021-07-28 21:29:39,28.1461,-82.7568,88.2,79,40,5.01
520,Keti Bandar,PK,2021-07-28 21:29:39,24.1447,67.4497,82.36,85,100,22.55
521,Muros,ES,2021-07-28 21:29:40,42.7762,-9.0603,66.09,75,0,12.26
522,Suriapet,IN,2021-07-28 21:29:40,17.15,79.6167,80.8,62,100,16.35
523,Pevek,RU,2021-07-28 21:29:40,69.7008,170.3133,32.76,98,100,25.37
524,Alekseyevsk,RU,2021-07-28 21:29:41,57.8406,108.3492,65.52,68,92,4.32
525,Nicholasville,US,2021-07-28 21:26:59,37.8806,-84.573,90.28,47,1,4.61
526,Yerbogachen,RU,2021-07-28 21:29:41,61.2767,108.0108,65.53,63,0,8.19
527,Itoman,JP,2021-07-28 21:29:41,26.1247,127.6694,80.62,94,75,5.75
528,Alugan,PH,2021-07-28 21:29:42,12.2188,125.4808,79.11,85,100,6.13
529,Koumac,NC,2021-07-28 21:29:42,-20.5667,164.2833,68.65,67,5,3.15
530,Arman,RU,2021-07-28 21:29:43,59.7,150.1667,51.12,64,100,12.03
531,Ulaangom,MN,2021-07-28 21:29:43,49.9811,92.0667,59.83,65,8,8.19
532,Chama,CH,2021-07-28 21:29:43,47.1821,8.4636,66.34,89,75,0.0
533,Iralaya,HN,2021-07-28 21:29:44,15.0,-83.2333,75.29,82,96,10.74
534,Nizhniy Tsasuchey,RU,2021-07-28 21:29:44,50.5167,115.1333,58.86,89,5,1.23
535,Vikindu,TZ,2021-07-28 21:29:44,-7.0067,39.2985,69.13,88,0,7.11
536,Tanout,NE,2021-07-28 21:29:45,14.9709,8.8879,82.71,52,80,8.14
537,Naron,ES,2021-07-28 21:29:45,43.5167,-8.1528,66.6,89,0,7.2
538,Pogar,RU,2021-07-28 21:29:45,52.554,33.2591,67.53,86,25,5.99
539,Krasnogorskoye,RU,2021-07-28 21:29:46,52.2953,86.1979,57.34,77,92,2.53
540,Ancud,CL,2021-07-28 21:29:46,-41.8697,-73.8203,45.93,79,5,2.19
541,Ajdabiya,LY,2021-07-28 21:29:46,30.7554,20.2263,81.79,54,0,9.69
542,Jishou,CN,2021-07-28 21:29:47,28.3167,109.7167,74.89,97,83,2.95
543,Hay River,CA,2021-07-28 21:29:47,60.8156,-115.7999,76.96,46,75,8.05
544,Salvacion,PH,2021-07-28 21:29:48,7.9833,126.1333,73.98,96,70,2.44
545,Talpa,MX,2021-07-28 21:29:48,28.8257,-111.6257,105.57,36,0,14.0
546,Opuwo,NA,2021-07-28 21:29:48,-18.0607,13.84,59.38,28,2,7.72
547,Aksarka,RU,2021-07-28 21:29:49,66.5606,67.7975,43.03,93,90,5.03
548,Mahur,IN,2021-07-28 21:29:49,25.1667,93.1167,70.3,95,97,1.9
549,Pangkalanbuun,ID,2021-07-28 21:29:49,-2.6833,111.6167,73.38,97,42,1.99
550,Klaksvik,FO,2021-07-28 21:29:50,62.2266,-6.589,56.32,96,99,9.71
551,Capim Grosso,BR,2021-07-28 21:29:50,-11.3811,-40.0128,74.55,58,0,1.81
552,Indaial,BR,2021-07-28 21:29:50,-26.8978,-49.2317,56.61,52,1,6.91
553,Berlin,DE,2021-07-28 21:26:27,52.5244,13.4105,71.94,70,0,5.01
554,Stonewall,CA,2021-07-28 21:29:51,50.1344,-97.3268,88.68,19,65,18.7
555,Vangaindrano,MG,2021-07-28 21:29:51,-23.35,47.6,65.1,89,50,5.86
556,Awbari,LY,2021-07-28 21:29:52,26.5921,12.7805,88.3,15,0,8.46
557,Sobolevo,RU,2021-07-28 21:29:52,54.4299,31.8996,64.09,90,54,5.84
558,Victor Harbor,AU,2021-07-28 21:29:52,-35.5667,138.6167,48.47,87,15,9.95
559,Goya,AR,2021-07-28 21:29:53,-29.14,-59.2626,50.38,35,2,7.87
560,Chulman,RU,2021-07-28 21:29:53,56.8479,124.9104,57.02,92,100,3.83
561,Oranjestad,AW,2021-07-28 21:26:52,12.524,-70.027,85.95,62,20,18.41
562,Brownwood,US,2021-07-28 21:29:54,31.7093,-98.9912,96.12,33,100,7.02
563,Cam Ranh,VN,2021-07-28 21:29:54,11.9214,109.1591,84.16,65,20,5.75
564,Honningsvag,NO,2021-07-28 21:29:55,70.9821,25.9704,46.15,93,75,12.66
565,Qandala,SO,2021-07-28 21:29:55,11.472,49.8728,87.37,53,54,22.7
566,Davenda,RU,2021-07-28 21:29:55,53.5556,119.317,54.34,97,13,2.37
567,Bandundu,CD,2021-07-28 21:29:56,-3.3167,17.3667,77.11,22,57,2.8
568,Cermik,TR,2021-07-28 21:29:56,38.1361,39.4493,79.29,35,0,8.77
569,Calama,CL,2021-07-28 21:29:56,-22.4667,-68.9333,64.89,11,28,24.16
570,Fergus Falls,US,2021-07-28 21:29:57,46.283,-96.0776,87.78,62,1,8.05
571,Ust-Koksa,RU,2021-07-28 21:29:57,50.2696,85.6108,46.56,93,6,0.6
572,Huainan,CN,2021-07-28 21:29:58,32.6264,116.9969,72.48,96,100,16.93
